id,factoryId,name,signName,generation,birth,series,trim,bodyType,numberOfSeats,length,width,height,engineType,boostType,maxSpeed,accceleration,cityFuel,createdAt,updatedAt
3406,10,Q5,SignName3394,8R,2008-01-01,Crossover,2.0 TDI MT,Crossover,5,4629,1898,1627,Diesel,Turbo,81,11,6.2,2022-11-26,2022-11-26
3407,10,Q5,SignName3395,8R,2008-01-01,Crossover,2.0 TDI MT quattro,Crossover,5,4629,1898,1655,Diesel,Turbo,81,11.4,7.2,2022-11-26,2022-11-26
3408,10,Q5,SignName3396,8R,2008-01-01,Crossover,2.0 TDI MT quattro,Crossover,5,4629,1898,1653,Diesel,Turbo,81,9.9,7.3,2022-11-26,2022-11-26
3409,10,Q5,SignName3397,8R,2008-01-01,Crossover,2.0 TDI S tronic quattro,Crossover,5,4629,1898,1653,Diesel,Turbo,81,9.9,8.8,2022-11-26,2022-11-26
3410,10,Q5,SignName3398,8R,2008-01-01,Crossover,2.0 TFSI Hybrid tiptronic quattro,Crossover,5,4629,1898,1625,Hybrid,Turbo,82,7.1,6.6,2022-11-26,2022-11-26
3411,10,Q5,SignName3399,8R,2008-01-01,Crossover,2.0 TFSI MT quattro,Crossover,5,4629,1898,1653,Gasoline,Turbo,82,8.5,10.3,2022-11-26,2022-11-26
3412,10,Q5,SignName3400,8R,2008-01-01,Crossover,2.0 TFSI MT quattro,Crossover,5,4629,1898,1653,Gasoline,Turbo,82,7.6,10.3,2022-11-26,2022-11-26
3413,10,Q5,SignName3401,8R,2008-01-01,Crossover,2.0 TFSI tiptronic quattro,Crossover,5,4629,1898,1653,Gasoline,Turbo,82,7.2,11,2022-11-26,2022-11-26
3414,10,Q5,SignName3402,8R,2008-01-01,Crossover,3.0 TDI S tronic quattro,Crossover,5,4629,1898,1653,Diesel,Turbo,83,6.5,9.2,2022-11-26,2022-11-26
3415,10,Q5,SignName3403,8R,2008-01-01,Crossover,3.2 FSI S tronic quattro,Crossover,5,4629,1898,1653,Gasoline,,,6.9,12.3,2022-11-26,2022-11-26
3416,10,Q5,SignName3404,8R [redesign],2012-01-01,Crossover,2.0 TDI MT,Crossover,5,4629,1898,1627,Diesel,Turbo,81,10.9,6,2022-11-26,2022-11-26
3417,10,Q5,SignName3405,8R [redesign],2012-01-01,Crossover,2.0 TDI MT,Crossover,5,4629,1898,1627,Diesel,Turbo,81,10.9,6,2022-11-26,2022-11-26
3418,10,Q5,SignName3406,8R [redesign],2012-01-01,Crossover,2.0 TDI MT,,,,,,,,,,,2022-11-26,2022-11-26
3419,10,Q5,SignName3407,8R [redesign],2012-01-01,Crossover,2.0 TDI MT quattro,Crossover,5,4629,1898,1655,Diesel,Turbo,81,10.8,6.8,2022-11-26,2022-11-26
3420,10,Q5,SignName3408,8R [redesign],2012-01-01,Crossover,2.0 TDI MT quattro,Crossover,5,4629,1898,1655,Diesel,Turbo,81,9.3,6.8,2022-11-26,2022-11-26
3421,10,Q5,SignName3409,8R [redesign],2012-01-01,Crossover,2.0 TDI S tronic quattro,Crossover,5,4629,1898,1655,Diesel,Turbo,,9,7.1,2022-11-26,2022-11-26
3422,10,Q5,SignName3410,8R [redesign],2012-01-01,Crossover,2.0 TFSI Hybrid Tiptronic quattro,Crossover,5,4629,1898,1625,Hybrid,Turbo,,7.1,6.6,2022-11-26,2022-11-26
3423,10,Q5,SignName3411,8R [redesign],2012-01-01,Crossover,2.0 TFSI MT quattro,Crossover,5,4629,1898,1655,Gasoline,Turbo,,8.5,9.3,2022-11-26,2022-11-26
3424,10,Q5,SignName3412,8R [redesign],2012-01-01,Crossover,2.0 TFSI MT quattro,Crossover,5,4629,1898,1655,Gasoline,Turbo,,7.4,9.3,2022-11-26,2022-11-26
3425,10,Q5,SignName3413,8R [redesign],2012-01-01,Crossover,2.0 TFSI MT quattro,Crossover,5,4629,1898,1655,Gasoline,Turbo,,7.2,9.4,2022-11-26,2022-11-26
3426,10,Q5,SignName3414,8R [redesign],2012-01-01,Crossover,2.0 TFSI Tiptronic quattro,Crossover,5,4629,1898,1655,Gasoline,Turbo,,8.2,8.6,2022-11-26,2022-11-26
3427,10,Q5,SignName3415,8R [redesign],2012-01-01,Crossover,2.0 TFSI Tiptronic quattro,Crossover,5,4629,1898,1655,Gasoline,Turbo,,7.1,9.6,2022-11-26,2022-11-26
3428,10,Q5,SignName3416,8R [redesign],2012-01-01,Crossover,2.0 TFSI Tiptronic quattro,Crossover,5,4629,1898,1655,Gasoline,Turbo,,6.9,8.6,2022-11-26,2022-11-26
3429,10,Q5,SignName3417,8R [redesign],2012-01-01,Crossover,3.0 TDI clean diesel S tronic quattro,Crossover,5,4629,1898,1655,Diesel,Turbo,,6.2,7.1,2022-11-26,2022-11-26
3430,10,Q5,SignName3418,8R [redesign],2012-01-01,Crossover,3.0 TDI S tronic quattro,Crossover,5,4629,1898,1655,Diesel,Turbo,,6.5,7.1,2022-11-26,2022-11-26
3431,10,Q5,SignName3419,8R [redesign],2012-01-01,Crossover,3.0 TFSI Tiptronic quattro,Crossover,5,4629,1898,1655,Gasoline,compressor,,5.9,11.4,2022-11-26,2022-11-26
3432,10,Q7,SignName3420,2 generation ( redesign),2019-01-01,Crossover,"3.0 l, 340 HP, petrol, automatic, (4WD), hybrid",,,,,,,,,,,2022-11-26,2022-11-26
3433,10,Q7,SignName3421,2 generation ( redesign),2019-01-01,Crossover,3.0d (231 l.c.) diesel Automatic transmission,,,,,,,,,,,2022-11-26,2022-11-26
3434,10,Q7,SignName3422,2 generation ( redesign),2019-01-01,Crossover,3.0d (286 l.c.) diesel Automatic transmission,,,,,,,,,,,2022-11-26,2022-11-26
3435,10,Q7,SignName3423,4L,2005-01-01,Crossover,3.0 TDI tiptronic quattro,Crossover,5,5086,1983,1729,Diesel,Turbo,83,9.2,14.6,2022-11-26,2022-11-26
3436,10,Q7,SignName3424,4L,2005-01-01,Crossover,3.0 TDI tiptronic quattro,Crossover,5,5086,1983,1729,Diesel,Turbo,83,8.5,11.3,2022-11-26,2022-11-26
3437,10,Q7,SignName3425,4L,2005-01-01,Crossover,3.0 TDI tiptronic quattro 7 places,Crossover,"5, 7",5086,1983,1729,Diesel,Turbo,83,8.5,11.3,2022-11-26,2022-11-26
3438,10,Q7,SignName3426,4L,2005-01-01,Crossover,3.6 FSI tiptronic quattro,Crossover,5,5086,1983,1729,Gasoline,,89,8.6,17.8,2022-11-26,2022-11-26
3439,10,Q7,SignName3427,4L,2005-01-01,Crossover,3.6 FSI tiptronic quattro 7 places,Crossover,"5, 7",5086,1983,1729,Gasoline,,89,8.6,17.8,2022-11-26,2022-11-26
3440,10,Q7,SignName3428,4L,2005-01-01,Crossover,4.2 FSI tiptronic quattro,Crossover,5,5086,1983,1729,Gasoline,,84,7.4,19.1,2022-11-26,2022-11-26
3441,10,Q7,SignName3429,4L,2005-01-01,Crossover,4.2 FSI tiptronic quattro 7 places,Crossover,"5, 7",5086,1983,1729,Gasoline,,84,7.4,19.1,2022-11-26,2022-11-26
3442,10,Q7,SignName3430,4L,2005-01-01,Crossover,4.2 TDI tiptronic quattro,Crossover,5,5086,1983,1729,Diesel,Turbo,83,6.4,14.9,2022-11-26,2022-11-26
3443,10,Q7,SignName3431,4L,2005-01-01,Crossover,4.2 TDI tiptronic quattro 7 places,Crossover,"5, 7",5086,1983,1729,Diesel,Turbo,83,6.4,14.9,2022-11-26,2022-11-26
3444,10,Q7,SignName3432,4L,2005-01-01,Crossover,6.0 TDI tiptronic quattro,Crossover,5,5086,1983,1729,Diesel,Turbo,83,5.5,14.8,2022-11-26,2022-11-26
3445,10,Q7,SignName3433,4L [redesign],2008-01-01,Crossover,3.0 TDI clean diesel tiptronic quattro,Crossover,5,5089,1983,1729,Diesel,compressor,83,8,8.8,2022-11-26,2022-11-26
3446,10,Q7,SignName3434,4L [redesign],2008-01-01,Crossover,3.0 TDI tiptronic quattro,Crossover,5,5089,1983,1729,Diesel,Turbo,83,9.1,8.2,2022-11-26,2022-11-26
3447,10,Q7,SignName3435,4L [redesign],2008-01-01,Crossover,3.0 TDI tiptronic quattro,Crossover,5,5089,1983,1729,Diesel,Turbo,83,7.8,8.6,2022-11-26,2022-11-26
3448,10,Q7,SignName3436,4L [redesign],2008-01-01,Crossover,3.0 TFSI tiptronic quattro,Crossover,5,5089,1983,1729,Gasoline,compressor,,7.9,14.4,2022-11-26,2022-11-26
3449,10,Q7,SignName3437,4L [redesign],2008-01-01,Crossover,3.0 TFSI tiptronic quattro,Crossover,5,5089,1983,1729,Gasoline,compressor,84,6.9,14.4,2022-11-26,2022-11-26
3450,10,Q7,SignName3438,4L [redesign],2008-01-01,Crossover,3.6 FSI tiptronic quattro,Crossover,5,5089,1983,1729,Gasoline,,89,8.5,16.9,2022-11-26,2022-11-26
3451,10,Q7,SignName3439,4L [redesign],2008-01-01,Crossover,4.2 FSI tiptronic quattro,Crossover,5,5089,1983,1729,Gasoline,,84,7.4,17.5,2022-11-26,2022-11-26
3452,10,Q7,SignName3440,4L [redesign],2008-01-01,Crossover,4.2 TDI tiptronic quattro,Crossover,5,5089,1983,1729,Diesel,Turbo,83,6.4,12,2022-11-26,2022-11-26
3453,10,Q7,SignName3441,4L [redesign],2008-01-01,Crossover,6.0 TDI tiptronic quattro,Crossover,5,5089,1983,1729,Diesel,Turbo,83,5.5,14.8,2022-11-26,2022-11-26
3454,10,Q7,SignName3442,4M,2015-01-01,Crossover,2.0 TFSI Tiptronic quattro,Crossover,5,5052,1968,1741,Gasoline,Turbo,82,6.9,8.9,2022-11-26,2022-11-26
3455,10,Q7,SignName3443,4M,2015-01-01,Crossover,3.0 TDI Tiptronic quattro,Crossover,5,5052,1968,1741,Diesel,Turbo,83,6.9,7.3,2022-11-26,2022-11-26
3456,10,Q7,SignName3444,4M,2015-01-01,Crossover,3.0 TFSI Tiptronic quattro,Crossover,5,5052,1968,1741,Gasoline,Turbo,89,6.1,9.4,2022-11-26,2022-11-26
3457,10,Q7,SignName3445,4M,2015-01-01,Q7,2.0 AT 4WD,,"5, 7",5052,1968,1740,petrol,turbine,82,6.9,8.8,2022-11-26,2022-11-26
3458,10,Q7,SignName3446,4M,2015-01-01,Q7,3.0 AT  4WD,,39178,5089,1983,1737,Gasoline,Turbo,83,,,2022-11-26,2022-11-26
3461,10,Q7,SignName3447,4M,2015-01-01,Q7,3.0 AT  4WD,,39178,5089,1983,1737,Gasoline,Turbo,84,,,2022-11-26,2022-11-26
3466,10,Q7,SignName3448,4M,2015-01-01,Q7,3.0 AT 4WD,,"5, 7",5052,1968,1740,diesel,turbine,83,7.1,6.1,2022-11-26,2022-11-26
3467,10,Q7,SignName3449,4M,2015-01-01,Q7,3.0 AT 4WD,,"5, 7",5052,1968,1740,diesel,turbine,83,6.9,7.3,2022-11-26,2022-11-26
3468,10,Q7,SignName3450,4M [redesign],2019-01-01,Crossover,3.0 AT 4WD,,"5, 7",5063,1970,1741,diesel,turbine,83,7.1,7.7,2022-11-26,2022-11-26
3469,10,Q7,SignName3451,4M [redesign],2019-01-01,Crossover,3.0 AT 4WD,,"5, 7",5063,1970,1741,diesel,turbine,83,6.9,9.4,2022-11-26,2022-11-26
3470,10,Q7,SignName3452,4M [redesign],2019-01-01,Crossover,3.0 AT 4WD,,"5, 7",5063,1970,1741,diesel,turbine,83,6.3,7.3,2022-11-26,2022-11-26
3471,10,Q7,SignName3453,4M [redesign],2019-01-01,Crossover,3.0 AT 4WD,,"5, 7",5063,1970,1741,petrol,turbine,84,5.9,11,2022-11-26,2022-11-26
3472,10,Q8,SignName3454,1 generation,2018-01-01,Crossover,45 TDI Tiptronic quattro,Crossover,5,4986,1995,1705,Diesel,Turbo,,7,9.2,2022-11-26,2022-11-26
3473,10,Q8,SignName3455,1 generation,2018-01-01,Crossover,50 TDI Tiptronic quattro,Crossover,5,4986,1995,1705,Diesel,Turbo,83,,,2022-11-26,2022-11-26
3474,10,Q8,SignName3456,1 generation,2018-01-01,Crossover,50 TDI Tiptronic quattro,Crossover,5,4986,1995,1705,Diesel,Turbo,83,,,2022-11-26,2022-11-26
3475,10,Q8,SignName3457,1 generation,2018-01-01,Crossover,55 TFSI Tiptronic quattro,Crossover,5,4986,1995,1705,Gasoline,Turbo,,,,2022-11-26,2022-11-26
3476,10,Quattro,SignName3458,1 generation [redesign],1985-01-01,Coupe,2.1 AT  4WD,,4,4404,1722,1346,,,,,,2022-11-26,2022-11-26
3477,10,Quattro,SignName3459,1 generation [redesign],1985-01-01,Coupe,2.1 MT  4WD,,4,4404,1722,1346,,,,,,2022-11-26,2022-11-26
3478,10,Quattro,SignName3460,1 generation [redesign],1985-01-01,Coupe,2.2 AT 4WD,,4,4405,1725,1345,,,,,,2022-11-26,2022-11-26
3479,10,Quattro,SignName3461,1 generation [redesign],1985-01-01,Coupe,2.2 MT 4WD,,4,4405,1725,1345,,,,,,2022-11-26,2022-11-26
3480,10,Quattro,SignName3462,1 generation [redesign],1985-01-01,Coupe,2.2 MT 4WD,,4,4405,1725,1345,,,,,,2022-11-26,2022-11-26
3481,10,Quattro,SignName3463,85,1980-01-01,Coupe,2.1 20V Turbo MT,Coupe,5,4165,1805,1345,Gasoline,Turbo,,7,,2022-11-26,2022-11-26
3482,10,Quattro,SignName3464,85,1980-01-01,Coupe,2.1 Turbo MT,Coupe,5,4400,1725,1345,Gasoline,Turbo,,7,15,2022-11-26,2022-11-26
3483,10,Quattro,SignName3465,85,1980-01-01,Coupe,2.2 20V MT,Coupe,5,4405,1725,1320,Gasoline,,81,6,14,2022-11-26,2022-11-26
3484,10,Quattro,SignName3466,85,1980-01-01,Coupe,2.2 Turbo MT,Coupe,5,4400,1725,1345,Gasoline,Turbo,,7,15,2022-11-26,2022-11-26
3485,10,R8,SignName3467,1 generation,2007-01-01,Coupe 2-doors,4.2 FSI quattro MT,Coupe,2,4435,1904,1249,Gasoline,,,4.6,21.3,2022-11-26,2022-11-26
3486,10,R8,SignName3468,1 generation,2007-01-01,Coupe 2-doors,4.2 FSI quattro R tronic,Coupe,2,4435,1904,1249,Gasoline,,,4.6,20.1,2022-11-26,2022-11-26
3487,10,R8,SignName3469,1 generation,2007-01-01,Coupe 2-doors,5.2 FSI quattro MT,Coupe,2,4435,1930,1252,Gasoline,,84,4.1,22.2,2022-11-26,2022-11-26
3488,10,R8,SignName3470,1 generation,2007-01-01,Coupe 2-doors,5.2 FSI quattro R tronic,Coupe,2,4435,1930,1252,Gasoline,,,4.1,21.1,2022-11-26,2022-11-26
3489,10,R8,SignName3471,1 generation,2007-01-01,GT Coupe 2-doors,5.2 FSI quattro R tronic,Coupe,2,4434,1934,1234,Gasoline,,,3.6,21,2022-11-26,2022-11-26
3490,10,R8,SignName3472,1 generation,2007-01-01,GT Spyder cabriolet 2-doors,5.2 FSI quattro R tronic,Cabriolet,2,4434,1904,1234,Gasoline,,,3.8,21.5,2022-11-26,2022-11-26
3491,10,R8,SignName3473,1 generation,2007-01-01,Spyder cabriolet 2-doors,4.2 FSI quattro MT,Cabriolet,2,4434,1904,1244,Gasoline,,,4.6,21.3,2022-11-26,2022-11-26
3492,10,R8,SignName3474,1 generation,2007-01-01,Spyder cabriolet 2-doors,4.2 FSI quattro R tronic,Cabriolet,2,4434,1904,1244,Gasoline,,,4.6,20.1,2022-11-26,2022-11-26
3493,10,R8,SignName3475,1 generation,2007-01-01,Spyder cabriolet 2-doors,5.2 FSI quattro MT,Cabriolet,2,4434,1904,1244,Gasoline,,,4.1,22.2,2022-11-26,2022-11-26
3494,10,R8,SignName3476,1 generation,2007-01-01,Spyder cabriolet 2-doors,5.2 FSI quattro R tronic,Cabriolet,2,4434,1904,1244,Gasoline,,,4.1,20.7,2022-11-26,2022-11-26
3495,10,R8,SignName3477,1 generation [redesign],2012-01-01,Coupe,4.2 FSI MT quattro,Coupe,2,4440,1904,1252,Gasoline,,,4.6,21.3,2022-11-26,2022-11-26
3496,10,R8,SignName3478,1 generation [redesign],2012-01-01,Coupe,4.2 FSI S tronic quattro,Coupe,2,4440,1904,1252,Gasoline,,,4.3,19.3,2022-11-26,2022-11-26
3497,10,R8,SignName3479,1 generation [redesign],2012-01-01,Coupe,5.2 FSI MT quattro,Coupe,2,4440,1929,1252,Gasoline,,,3.9,22.2,2022-11-26,2022-11-26
3498,10,R8,SignName3480,1 generation [redesign],2012-01-01,Coupe,5.2 FSI MT quattro,Coupe,2,4440,1929,1252,Gasoline,,,3.8,22.2,2022-11-26,2022-11-26
3499,10,R8,SignName3481,1 generation [redesign],2012-01-01,Coupe,5.2 FSI S tronic quattro,Coupe,2,4440,1929,1252,Gasoline,,,3.6,20.5,2022-11-26,2022-11-26
3500,10,R8,SignName3482,1 generation [redesign],2012-01-01,Coupe,5.2 FSI S tronic quattro,Coupe,2,4440,1929,1252,Gasoline,,,3.5,19.9,2022-11-26,2022-11-26
3501,10,R8,SignName3483,1 generation [redesign],2012-01-01,Roadster,4.2 AMT 4WD,,2,4440,2029,1244,petrol,none,84,4.5,19.6,2022-11-26,2022-11-26
3502,10,R8,SignName3484,1 generation [redesign],2012-01-01,Roadster,4.2 MT 4WD,,2,4440,2029,1244,petrol,none,84,4.8,21.3,2022-11-26,2022-11-26
3503,10,R8,SignName3485,1 generation [redesign],2012-01-01,Roadster,5.2 AMT 4WD,,2,4440,2029,1244,petrol,none,84,3.8,20.5,2022-11-26,2022-11-26
3504,10,R8,SignName3486,1 generation [redesign],2012-01-01,Roadster,5.2 MT 4WD,,2,4440,2029,1244,petrol,none,84,4.1,22.2,2022-11-26,2022-11-26
3505,10,R8,SignName3487,1 generation [redesign],2012-01-01,Spyder cabriolet,4.2 FSI MT quattro,Cabriolet,2,4440,1904,1244,Gasoline,,,4.8,21.3,2022-11-26,2022-11-26
3506,10,R8,SignName3488,1 generation [redesign],2012-01-01,Spyder cabriolet,4.2 FSI S tronic quattro,Cabriolet,2,4440,1904,1244,Gasoline,,,4.5,19.6,2022-11-26,2022-11-26
3507,10,R8,SignName3489,1 generation [redesign],2012-01-01,Spyder cabriolet,5.2 FSI MT quattro,Cabriolet,2,4440,1904,1244,Gasoline,,84,3.8,22.2,2022-11-26,2022-11-26
3508,10,R8,SignName3490,1 generation [redesign],2012-01-01,Spyder cabriolet,5.2 FSI S tronic quattro,Cabriolet,2,4440,1904,1244,Gasoline,,,3.8,20.5,2022-11-26,2022-11-26
3509,10,R8,SignName3491,2 generation,2015-01-01,Coupe,5.2 FSI quattro S tronic V10,Coupe,2,4426,1940,1240,Gasoline,,84,3.5,16.7,2022-11-26,2022-11-26
3510,10,R8,SignName3492,2 generation,2015-01-01,Coupe,5.2 FSI quattro S tronic V10 plus,Coupe,2,4426,1940,1240,Gasoline,,84,3.2,17.5,2022-11-26,2022-11-26
3511,10,R8,SignName3493,2 generation,2015-01-01,Coupe,V10 quattro S tronic,Coupe,2,4426,1940,1240,Gasoline,,84,3.7,16.8,2022-11-26,2022-11-26
3512,10,R8,SignName3494,2 generation,2015-01-01,Coupe,V10 S tronic quattro plus,Coupe,2,4426,1940,1240,Gasoline,,84,3.4,16.8,2022-11-26,2022-11-26
3513,10,R8,SignName3495,2 generation,2015-01-01,Roadster,5.2 AMT,,2,4426,1940,1245,,,,,,2022-11-26,2022-11-26
3514,10,R8,SignName3496,2 generation,2015-01-01,Roadster,5.2 AMT 4WD,,2,4426,1940,1245,,,,,,2022-11-26,2022-11-26
3515,10,R8,SignName3497,2 generation,2015-01-01,Roadster,5.2 AMT 4WD,,2,4426,1940,1245,,,,,,2022-11-26,2022-11-26
3516,10,R8,SignName3498,2 generation,2015-01-01,Spyder roadster,5.2 FSI quattro plus S tronic,Roadster,2,4426,1940,1244,Gasoline,,84,3.3,17.8,2022-11-26,2022-11-26
3517,10,R8,SignName3499,2 generation,2015-01-01,Spyder roadster,5.2 FSI quattro S tronic,Roadster,2,4426,1940,1244,Gasoline,,84,3.6,16.6,2022-11-26,2022-11-26
3518,10,R8,SignName3500,2 generation,2015-01-01,Spyder roadster,V10 quattro S tronic,Roadster,2,4426,1940,1244,Gasoline,,84,3.7,16.8,2022-11-26,2022-11-26
3519,10,R8,SignName3501,2 generation [redesign],1899-12-31,Coupe,5.2 AMT,,2,4429,1940,1236,petrol,none,84,3.7,19.5,2022-11-26,2022-11-26
3520,10,R8,SignName3502,2 generation [redesign],1899-12-31,Coupe,5.2 AMT 4WD,,2,4429,1940,1236,petrol,none,84,3.4,19.4,2022-11-26,2022-11-26
3521,10,R8,SignName3503,2 generation [redesign],1899-12-31,Coupe,5.2 AMT 4WD,,2,4429,1940,1236,petrol,none,84,3.1,20,2022-11-26,2022-11-26
3522,10,R8,SignName3504,2 generation [redesign],1899-12-31,Spyder roadster,5.2 AMT,,2,4429,1940,1242,petrol,none,84,3.8,19.5,2022-11-26,2022-11-26
3523,10,R8,SignName3505,2 generation [redesign],1899-12-31,Spyder roadster,5.2 AMT 4WD,,2,4429,1940,1242,petrol,none,84,3.5,19.6,2022-11-26,2022-11-26
3524,10,R8,SignName3506,2 generation [redesign],1899-12-31,Spyder roadster,5.2 AMT 4WD,,2,4429,1940,1242,petrol,none,84,3.2,20.2,2022-11-26,2022-11-26
3525,10,R8 LMP,SignName3507,1 generation,2000-01-01,Roadster,3.6 AMT,,,,,,,,,,,2022-11-26,2022-11-26
3526,10,RS 2,SignName3508,1 generation,1993-01-01,wagon,2.2 MT AWD,Wagon,5,4580,1694,1408,Gasoline,Turbo,81,5.4,14.5,2022-11-26,2022-11-26
3527,10,RS 3,SignName3509,1 generation (8P),2011-01-01,Hatchback 5 doors Sportback,2.5 AMT 4WD,,5,4302,1794,1402,petrol,turbine,82,4.6,13.1,2022-11-26,2022-11-26
3528,10,RS 3,SignName3510,2 generation (8V),2015-01-01,Hatchback 5 doors Sportback,2.5 AMT 4WD,,5,4343,1800,1411,petrol,turbine,82,4.3,11.2,2022-11-26,2022-11-26
3529,10,RS 3,SignName3511,8PA,2011-01-01,Sportback hatchback,2.5 TFSI quattro S tronic,Hatchback,5,4302,1794,1402,Gasoline,Turbo,,4,,2022-11-26,2022-11-26
3530,10,RS 3,SignName3512,8V [redesign],2017-01-01,Hatchback 5 doors Sportback,2.5 AMT 4WD,,5,4335,1800,1411,petrol,turbine,82,4.1,11.3,2022-11-26,2022-11-26
3531,10,RS 3,SignName3513,8V [redesign],2017-01-01,Sedan,2.5 AMT 4WD,,5,4479,1802,1399,petrol,turbine,82,4.1,,2022-11-26,2022-11-26
3532,10,RS 3,SignName3514,8VA,2015-01-01,Sportback hatchback,2.5 TFSI S tronic Quattro,Hatchback,5,4335,1800,1411,Gasoline,Turbo,82,4.1,11.3,2022-11-26,2022-11-26
3533,10,RS 3,SignName3515,8VA [redesign],2017-01-01,Sedan,2.5 TFSI S tronic Quattro,Sedan,5,4479,1802,1397,Gasoline,Turbo,82,4.1,11.3,2022-11-26,2022-11-26
3534,10,RS 4,SignName3516,B5,2000-01-01,Avant wagon 5-doors,2.7 T MT quattro,Wagon,5,4525,1799,1386,Gasoline,Biturbo,81,4.9,17,2022-11-26,2022-11-26
3535,10,RS 4,SignName3517,B7,2005-01-01,Avant wagon 5-doors,4.2 FSI MT quattro,Wagon,5,4586,1816,1415,Gasoline,,84,4.9,20.7,2022-11-26,2022-11-26
3536,10,RS 4,SignName3518,B7,2005-01-01,Cabriolet,4.2 FSI MT quattro,Cabriolet,4,4555,1814,1391,Gasoline,,84,4.9,21.1,2022-11-26,2022-11-26
3537,10,RS 4,SignName3519,B7,2005-01-01,Sedan,4.2 FSI MT quattro,Sedan,5,4589,1816,1415,Gasoline,,84,4.8,19.7,2022-11-26,2022-11-26
3538,10,RS 4,SignName3520,B8,2012-01-01,Avant wagon 5-doors,4.2 FSI S tronic quattro,Wagon,5,4719,1850,1416,Gasoline,,84,4.7,14.6,2022-11-26,2022-11-26
3539,10,RS 4,SignName3521,B9,2017-01-01,Avant wagon,2.9 TFSI tiptronic quattro,Wagon,5,4725,1842,1404,Gasoline,Biturbo,,4.1,11.5,2022-11-26,2022-11-26
3540,10,RS 4,SignName3522,B9 [redesign],2019-01-01,wagon 5 doors,2.9 AT 4WD,,5,4782,1866,1438,petrol,turbine,84,4.1,12.5,2022-11-26,2022-11-26
3541,10,RS 5,SignName3523,8T,2010-01-01,Cabriolet,4.2 AMT 4WD,,4,4649,1860,1380,petrol,none,84,4.9,14.6,2022-11-26,2022-11-26
3542,10,RS 5,SignName3524,8T,2010-01-01,Coupe,4.2 FSI S tronic quattro,Coupe,4,4649,1860,1366,Gasoline,,,4.6,14.9,2022-11-26,2022-11-26
3543,10,RS 5,SignName3525,8T [redesign],2012-01-01,Cabriolet,4.2 FSI S tronic quattro,Cabriolet,4,4649,1860,1380,Gasoline,,,4.9,14.6,2022-11-26,2022-11-26
3544,10,RS 5,SignName3526,8T [redesign],2012-01-01,Coupe,4.2 FSI S tronic quattro,Coupe,4,4649,1860,1366,Gasoline,,,4.5,14.4,2022-11-26,2022-11-26
3545,10,RS 5,SignName3527,F5,2017-01-01,Coupe,2.9 TFSI tiptronic quattro,Coupe,4,4723,1861,1360,Gasoline,Biturbo,,3.9,11.5,2022-11-26,2022-11-26
3546,10,RS 5,SignName3528,F5,2017-01-01,Liftback,2.9 TFSI tiptronic quattro,Liftback,5,4723,1861,1360,Gasoline,Biturbo,,3.9,11.5,2022-11-26,2022-11-26
3547,10,RS 5,SignName3529,F5 [redesign],2019-01-01,Coupe,2.9 AT 4WD,,4,4723,1866,1372,petrol,turbine,84,3.9,12.1,2022-11-26,2022-11-26
3548,10,RS 5,SignName3530,F5 [redesign],2019-01-01,Liftback Sportback,2.9 AT 4WD,,5,4783,1866,1387,petrol,turbine,84,3.9,12.2,2022-11-26,2022-11-26
3549,10,RS 6,SignName3531,C5,2002-01-01,Sedan,4.2 TFSI quattro AT,Sedan,5,4858,1850,1425,Gasoline,Turbo,,4,21.8,2022-11-26,2022-11-26
3550,10,RS 6,SignName3532,C5,2002-01-01,wagon,4.2 TFSI quattro AT,Wagon,5,4852,1850,1452,Gasoline,Turbo,84,4.7,21.8,2022-11-26,2022-11-26
3551,10,RS 6,SignName3533,C5,2002-01-01,wagon 5 doors,4.2 AT 4WD,,5,4852,1850,1452,petrol,turbine,84,4.9,21.8,2022-11-26,2022-11-26
3552,10,RS 6,SignName3534,C6,2008-01-01,Sedan,5.0 TFSI quattro AT,Sedan,5,4928,1889,1456,Gasoline,Turbo,,4,20.3,2022-11-26,2022-11-26
3553,10,RS 6,SignName3535,C6,2008-01-01,wagon,5.0 TFSI quattro AT,Wagon,5,4928,1889,1460,Gasoline,Turbo,,4.6,20.4,2022-11-26,2022-11-26
3554,10,RS 6,SignName3536,C7,2013-01-01,Avant wagon,4.0 TFSI quattro Tiptronic,Wagon,5,4979,1936,1461,Gasoline,Biturbo,,3.9,13.9,2022-11-26,2022-11-26
3555,10,RS 6,SignName3537,C7 [redesign],2014-01-01,Avant wagon,4.0 TFSI Tiptronic performance quattro,Wagon,5,4979,1936,1461,Gasoline,Biturbo,84,3.7,13.4,2022-11-26,2022-11-26
3556,10,RS 6,SignName3538,C7 [redesign],2014-01-01,Avant wagon,4.0 TFSI Tiptronic quattro,Wagon,5,4979,1936,1461,Gasoline,Biturbo,84,3.9,13.4,2022-11-26,2022-11-26
3557,10,RS 6,SignName3539,C8,2019-01-01,wagon 5 doors,4.0 AT 4WD,,5,4995,1951,1460,petrol,turbine,86,3.6,16.3,2022-11-26,2022-11-26
3558,10,RS 6,SignName3540,C8 (4 generation),2019-01-01,wagon,"4.0 V8 , 8 automatic Tiptronic",,,,,,,,,,,2022-11-26,2022-11-26
3559,10,RS 7,SignName3541,2 generation (4K),2019-01-01,liftback,4.0 AT 4WD,,,,,,,,,,,2022-11-26,2022-11-26
